date,phong_ban,sum_duration
2023-01-29,wo_ktts,939.09
2023-01-29,wo_noc,8251.54
2023-01-29,wo_co_dien,4341.47
2023-01-30,wo_ksnn,18509.55
2023-01-30,wo_ktts,1039.28
2023-01-30,wo_others,47920.67
2023-01-30,wo_co_dien,3867.57
2023-01-30,wo_noc,7336.18
2023-01-31,wo_ktts,1131.57
2023-01-31,wo_others,43194.4
2023-01-31,wo_ksnn,16541.63
2023-01-31,wo_noc,6112.64
2023-01-31,wo_co_dien,3652.95
2023-02-01,wo_co_dien,27742.29
2023-02-01,wo_noc,5793.91
2023-02-01,wo_others,40624.56
2023-02-01,wo_ksnn,17252.78
2023-02-01,wo_ktts,1169.24
2023-02-02,wo_noc,6635.23
2023-02-02,wo_co_dien,24499.69
2023-02-02,wo_others,61231.51
2023-02-02,wo_ksnn,54126.93
2023-02-02,wo_ktts,1232.98
2023-02-03,wo_noc,8434.14
2023-02-03,wo_co_dien,20347.73
2023-02-03,wo_ksnn,68918.22
2023-02-03,wo_others,92751.33
2023-02-03,wo_ktts,1353.15
2023-02-04,wo_ksnn,68393.97
2023-02-04,wo_co_dien,26685.4
2023-02-04,wo_ktts,1416.0
2023-02-04,wo_others,97225.86
2023-02-04,wo_noc,6549.66
2023-02-05,wo_co_dien,26563.96
2023-02-05,wo_others,104983.03
2023-02-05,wo_ktts,1454.51
2023-02-05,wo_ksnn,68001.3
2023-02-05,wo_noc,6627.07
2023-02-06,wo_others,111542.16
2023-02-06,wo_ktts,1563.91
2023-02-06,wo_co_dien,26475.97
2023-02-06,wo_ksnn,68066.75
2023-02-06,wo_noc,6207.69
2023-02-07,wo_ksnn,66495.59
2023-02-07,wo_noc,6036.94
2023-02-07,wo_others,109193.69
2023-02-07,wo_co_dien,26164.36
2023-02-07,wo_ktts,1584.0
2023-02-08,wo_ksnn,65618.15
2023-02-08,wo_others,106657.75
2023-02-08,wo_co_dien,25629.84
2023-02-08,wo_ktts,1584.0
2023-02-08,wo_noc,6223.69
2023-02-09,wo_others,109311.52
2023-02-09,wo_ksnn,66818.19
2023-02-09,wo_noc,6301.25
2023-02-09,wo_co_dien,25003.29
2023-02-09,wo_ktts,1584.0
2023-02-10,wo_co_dien,24444.31
2023-02-10,wo_ksnn,67006.3
2023-02-10,wo_noc,5869.28
2023-02-10,wo_others,116013.71
2023-02-10,wo_ktts,1584.0
2023-02-11,wo_ktts,1584.0
2023-02-11,wo_noc,5670.61
2023-02-11,wo_others,105563.24
2023-02-11,wo_co_dien,23669.42
2023-02-11,wo_ksnn,65779.32
2023-02-12,wo_noc,6213.51
2023-02-12,wo_others,100897.85
2023-02-12,wo_ktts,1584.0
2023-02-12,wo_co_dien,23270.71
2023-02-12,wo_ksnn,64865.8
2023-02-13,wo_ktts,1584.0
2023-02-13,wo_ksnn,65430.45
2023-02-13,wo_others,101369.47
2023-02-13,wo_noc,6624.28
2023-02-13,wo_co_dien,22996.8
2023-02-14,wo_ksnn,66311.69
2023-02-14,wo_co_dien,22216.38
2023-02-14,wo_ktts,1584.0
2023-02-14,wo_others,97373.24
2023-02-14,wo_noc,5874.43
2023-02-15,wo_others,86205.92
2023-02-15,wo_noc,5912.47
2023-02-15,wo_ktts,1584.0
2023-02-15,wo_ksnn,66116.03
2023-02-15,wo_co_dien,21637.65
2023-02-16,wo_noc,5653.31
2023-02-16,wo_ksnn,65298.14
2023-02-16,wo_co_dien,20650.34
2023-02-16,wo_ktts,1584.0
2023-02-16,wo_others,83095.46
2023-02-17,wo_ksnn,64391.93
2023-02-17,wo_co_dien,19716.76
2023-02-17,wo_ktts,1584.0
2023-02-17,wo_others,78537.78
2023-02-17,wo_noc,5773.29
2023-02-18,wo_noc,6022.48
2023-02-18,wo_ksnn,63471.89
2023-02-18,wo_ktts,1584.0
2023-02-18,wo_others,75645.67
2023-02-18,wo_co_dien,19095.97
2023-02-19,wo_ksnn,62432.26
2023-02-19,wo_noc,6030.03
2023-02-19,wo_ktts,1584.0
2023-02-19,wo_co_dien,18459.14
2023-02-19,wo_others,75379.96
2023-02-20,wo_ksnn,64495.69
2023-02-20,wo_others,73770.6
2023-02-20,wo_ktts,1584.0
2023-02-20,wo_co_dien,17494.17
2023-02-20,wo_noc,5925.39
2023-02-21,wo_ktts,1584.0
2023-02-21,wo_noc,5942.61
2023-02-21,wo_ksnn,66172.81
2023-02-21,wo_co_dien,16394.45
2023-02-21,wo_others,72315.13
2023-02-22,wo_noc,5874.06
2023-02-22,wo_others,71687.01
2023-02-22,wo_ksnn,64633.99
2023-02-22,wo_co_dien,15488.57
2023-02-22,wo_ktts,1584.0
2023-02-23,wo_co_dien,14945.86
2023-02-23,wo_noc,5945.64
2023-02-23,wo_others,71061.21
2023-02-23,wo_ksnn,62804.24
2023-02-23,wo_ktts,1584.0
2023-02-24,wo_others,67514.62
2023-02-24,wo_ktts,1584.0
2023-02-24,wo_noc,5933.25
2023-02-24,wo_co_dien,12788.92
2023-02-24,wo_ksnn,62756.96
2023-02-25,wo_ksnn,62014.61
2023-02-25,wo_others,64419.94
2023-02-25,wo_noc,6170.05
2023-02-25,wo_ktts,1584.0
2023-02-25,wo_co_dien,12238.89
2023-02-26,wo_others,63826.29
2023-02-26,wo_co_dien,12019.32
2023-02-26,wo_ksnn,59774.18
2023-02-26,wo_ktts,1584.0
2023-02-26,wo_noc,6631.96
2023-02-27,wo_ksnn,57574.27
2023-02-27,wo_co_dien,11376.33
2023-02-27,wo_others,64067.52
2023-02-27,wo_noc,6357.47
2023-02-27,wo_ktts,1584.0
2023-02-28,wo_noc,6076.25
2023-02-28,wo_ktts,1584.0
2023-02-28,wo_ksnn,54323.16
2023-02-28,wo_others,60023.93
2023-02-28,wo_co_dien,10629.3
2023-03-01,wo_co_dien,59581.89
2023-03-01,wo_ktts,1584.0
2023-03-01,wo_noc,6074.33
2023-03-01,wo_others,57385.39
2023-03-01,wo_ksnn,52910.11
2023-03-02,wo_ksnn,103172.85
2023-03-02,wo_noc,5975.65
2023-03-02,wo_ktts,1584.0
2023-03-02,wo_co_dien,60506.34
2023-03-02,wo_others,71410.31
2023-03-03,wo_others,94017.37
2023-03-03,wo_noc,6395.07
2023-03-03,wo_ksnn,126881.44
2023-03-03,wo_co_dien,59777.14
2023-03-03,wo_ktts,1584.0
2023-03-04,wo_ktts,1584.0
2023-03-04,wo_co_dien,59584.26
2023-03-04,wo_others,101422.51
2023-03-04,wo_noc,6245.45
2023-03-04,wo_ksnn,126209.59
2023-03-05,wo_others,126233.12
2023-03-05,wo_ktts,1584.0
2023-03-05,wo_co_dien,59064.01
2023-03-05,wo_ksnn,124899.69
2023-03-05,wo_noc,5697.63
2023-03-06,wo_noc,5883.75
2023-03-06,wo_others,124226.95
2023-03-06,wo_co_dien,58309.01
2023-03-06,wo_ktts,1584.0
2023-03-06,wo_ksnn,125507.45
2023-03-07,wo_ksnn,127354.6
2023-03-07,wo_ktts,1584.0
2023-03-07,wo_others,104193.57
2023-03-07,wo_co_dien,57888.6
2023-03-07,wo_noc,5768.75
2023-03-08,wo_ksnn,127681.88
2023-03-08,wo_co_dien,57492.5
2023-03-08,wo_ktts,1584.0
2023-03-08,wo_others,102216.35
2023-03-08,wo_noc,5824.36
2023-03-09,wo_co_dien,56836.27
2023-03-09,wo_noc,6228.09
2023-03-09,wo_ksnn,127021.45
2023-03-09,wo_others,100678.33
2023-03-09,wo_ktts,1584.0
2023-03-10,wo_ktts,1584.0
2023-03-10,wo_noc,6320.56
2023-03-10,wo_ksnn,125748.9
2023-03-10,wo_others,100581.16
2023-03-10,wo_co_dien,55726.04
2023-03-11,wo_ksnn,124163.64
2023-03-11,wo_others,99244.81
2023-03-11,wo_co_dien,54900.29
2023-03-11,wo_noc,5941.34
2023-03-11,wo_ktts,1584.0
2023-03-12,wo_ktts,1584.0
2023-03-12,wo_others,101531.98
2023-03-12,wo_co_dien,54202.29
2023-03-12,wo_ksnn,122555.13
2023-03-12,wo_noc,6111.3
2023-03-13,wo_others,101726.13
2023-03-13,wo_noc,6728.18
2023-03-13,wo_ktts,1584.0
2023-03-13,wo_ksnn,121935.72
2023-03-13,wo_co_dien,53373.36
2023-03-14,wo_ktts,1584.0
2023-03-14,wo_noc,6832.13
2023-03-14,wo_ksnn,121490.53
2023-03-14,wo_co_dien,52707.64
2023-03-14,wo_others,100471.48
2023-03-15,wo_co_dien,51733.58
2023-03-15,wo_others,96530.6
2023-03-15,wo_ktts,1584.0
2023-03-15,wo_noc,6750.19
2023-03-15,wo_ksnn,120521.07
2023-03-16,wo_others,94673.71
2023-03-16,wo_noc,7418.19
2023-03-16,wo_ktts,1584.0
2023-03-16,wo_ksnn,119208.35
2023-03-16,wo_co_dien,50149.36
2023-03-17,wo_ktts,1584.0
2023-03-17,wo_noc,7963.09
2023-03-17,wo_co_dien,45349.94
2023-03-17,wo_others,90777.43
2023-03-17,wo_ksnn,118348.42
2023-03-18,wo_co_dien,43694.3
2023-03-18,wo_ktts,1584.0
2023-03-18,wo_others,89763.28
2023-03-18,wo_noc,7694.77
2023-03-18,wo_ksnn,116752.67
2023-03-19,wo_ktts,1584.0
2023-03-19,wo_noc,7792.52
2023-03-19,wo_co_dien,42948.32
2023-03-19,wo_ksnn,114580.91
2023-03-19,wo_others,91041.08
2023-03-20,wo_ktts,1584.0
2023-03-20,wo_ksnn,113499.72
2023-03-20,wo_others,90436.44
2023-03-20,wo_co_dien,42003.67
2023-03-20,wo_noc,8042.79
2023-03-21,wo_noc,7997.35
2023-03-21,wo_others,88975.43
2023-03-21,wo_ktts,1584.0
2023-03-21,wo_ksnn,112193.12
2023-03-21,wo_co_dien,41226.22
2023-03-22,wo_co_dien,40592.77
2023-03-22,wo_noc,9298.77
2023-03-22,wo_ksnn,110082.4
2023-03-22,wo_others,87160.93
2023-03-22,wo_ktts,1584.0
2023-03-23,wo_ktts,1584.0
2023-03-23,wo_ksnn,108260.41
2023-03-23,wo_noc,9727.87
2023-03-23,wo_co_dien,39746.83
2023-03-23,wo_others,94714.96
2023-03-24,wo_co_dien,38831.43
2023-03-24,wo_noc,9417.64
2023-03-24,wo_ksnn,105737.45
2023-03-24,wo_others,96246.14
2023-03-24,wo_ktts,1584.0
2023-03-25,wo_ksnn,103582.63
2023-03-25,wo_others,91907.49
2023-03-25,wo_noc,8876.81
2023-03-25,wo_co_dien,36169.66
2023-03-25,wo_ktts,1584.0
2023-03-26,wo_noc,8814.73
2023-03-26,wo_others,89371.47
2023-03-26,wo_ktts,1584.0
2023-03-26,wo_ksnn,102143.45
2023-03-26,wo_co_dien,35543.45
2023-03-27,wo_ktts,1584.0
2023-03-27,wo_ksnn,101820.59
2023-03-27,wo_others,86667.64
2023-03-27,wo_co_dien,34509.48
2023-03-27,wo_noc,8836.86
2023-03-28,wo_others,82653.07
2023-03-28,wo_ksnn,101070.34
2023-03-28,wo_co_dien,32680.98
2023-03-28,wo_ktts,1584.0
2023-03-28,wo_noc,8613.81
2023-03-29,wo_ksnn,100952.06
2023-03-29,wo_co_dien,30435.09
2023-03-29,wo_noc,8207.47
2023-03-29,wo_others,79323.72
2023-03-29,wo_ktts,1584.0
2023-03-30,wo_ktts,1584.0
2023-03-30,wo_co_dien,28165.76
2023-03-30,wo_noc,8229.11
2023-03-30,wo_others,73825.24
2023-03-30,wo_ksnn,101322.41
2023-03-31,wo_others,68476.15
2023-03-31,wo_noc,8251.97
2023-03-31,wo_ktts,1584.0
2023-03-31,wo_co_dien,26556.16
2023-03-31,wo_ksnn,101496.15
2023-04-01,wo_noc,7859.91
2023-04-01,wo_others,63535.74
2023-04-01,wo_co_dien,56167.94
2023-04-01,wo_ksnn,101255.39
2023-04-01,wo_ktts,1584.0
2023-04-02,wo_co_dien,56588.48
2023-04-02,wo_noc,8339.26
2023-04-02,wo_others,64009.26
2023-04-02,wo_ksnn,100409.67
2023-04-02,wo_ktts,1584.0
2023-04-03,wo_co_dien,56223.58
2023-04-03,wo_ktts,1584.0
2023-04-03,wo_noc,8353.65
2023-04-03,wo_ksnn,100499.93
2023-04-03,wo_others,72432.46
2023-04-04,wo_others,84543.76
2023-04-04,wo_ktts,1584.0
2023-04-04,wo_co_dien,55622.53
2023-04-04,wo_ksnn,100286.59
2023-04-04,wo_noc,8290.01
2023-04-05,wo_co_dien,55166.78
2023-04-05,wo_ksnn,109147.69
2023-04-05,wo_noc,8993.72
2023-04-05,wo_others,105161.44
2023-04-05,wo_ktts,1584.0
2023-04-06,wo_ktts,1584.0
2023-04-06,wo_ksnn,142718.76
2023-04-06,wo_co_dien,54701.09
2023-04-06,wo_others,149195.26
2023-04-06,wo_noc,9282.4
2023-04-07,wo_ktts,1584.0
2023-04-07,wo_co_dien,58258.33
2023-04-07,wo_noc,8823.77
2023-04-07,wo_others,157874.33
2023-04-07,wo_ksnn,159313.46
2023-04-08,wo_ktts,1584.0
2023-04-08,wo_ksnn,162268.06
2023-04-08,wo_others,160404.94
2023-04-08,wo_noc,8996.77
2023-04-08,wo_co_dien,66215.36
2023-04-09,wo_co_dien,64271.76
2023-04-09,wo_others,160472.38
2023-04-09,wo_ksnn,161631.58
2023-04-09,wo_noc,9024.9
2023-04-09,wo_ktts,1584.0
2023-04-10,wo_ksnn,160461.71
2023-04-10,wo_others,157018.2
2023-04-10,wo_co_dien,62591.88
2023-04-10,wo_noc,8699.12
2023-04-10,wo_ktts,1584.0
2023-04-11,wo_ktts,1584.0
2023-04-11,wo_noc,8528.34
2023-04-11,wo_co_dien,60010.32
2023-04-11,wo_others,154591.9
2023-04-11,wo_ksnn,158932.56
2023-04-12,wo_ksnn,161986.85
2023-04-12,wo_co_dien,57438.16
2023-04-12,wo_ktts,1584.0
2023-04-12,wo_noc,9070.61
2023-04-12,wo_others,154621.74
2023-04-13,wo_noc,9562.43
2023-04-13,wo_others,155962.58
2023-04-13,wo_ksnn,170039.65
2023-04-13,wo_ktts,1584.0
2023-04-13,wo_co_dien,55553.76
2023-04-14,wo_noc,9152.14
2023-04-14,wo_others,153754.45
2023-04-14,wo_co_dien,54289.02
2023-04-14,wo_ksnn,177910.85
2023-04-14,wo_ktts,1584.0
2023-04-15,wo_ktts,1584.0
2023-04-15,wo_co_dien,52698.07
2023-04-15,wo_noc,9365.12
2023-04-15,wo_others,151439.29
2023-04-15,wo_ksnn,178802.93
2023-04-16,wo_ktts,1584.0
2023-04-16,wo_co_dien,51271.51
2023-04-16,wo_ksnn,177454.83
2023-04-16,wo_noc,9548.36
2023-04-16,wo_others,154847.43
2023-04-17,wo_ktts,1584.0
2023-04-17,wo_co_dien,49506.14
2023-04-17,wo_others,152931.93
2023-04-17,wo_noc,8680.21
2023-04-17,wo_ksnn,175971.74
2023-04-18,wo_ksnn,173315.5
2023-04-18,wo_noc,8599.21
2023-04-18,wo_others,148420.95
2023-04-18,wo_ktts,1584.0
2023-04-18,wo_co_dien,45494.43
2023-04-19,wo_noc,10711.05
2023-04-19,wo_co_dien,39529.44
2023-04-19,wo_ktts,1584.0
2023-04-19,wo_ksnn,169580.1
2023-04-19,wo_others,152535.75
2023-04-20,wo_others,195021.25
2023-04-20,wo_co_dien,38386.57
2023-04-20,wo_noc,10302.21
2023-04-20,wo_ksnn,165637.27
2023-04-20,wo_ktts,1584.0
2023-04-21,wo_ksnn,162341.38
2023-04-21,wo_noc,9532.73
2023-04-21,wo_co_dien,36752.5
2023-04-21,wo_ktts,1584.0
2023-04-21,wo_others,206559.16
2023-04-22,wo_ksnn,159575.64
2023-04-22,wo_others,207472.85
2023-04-22,wo_co_dien,34573.07
2023-04-22,wo_ktts,1584.0
2023-04-22,wo_noc,9684.47
2023-04-23,wo_ktts,1584.0
2023-04-23,wo_noc,9781.53
2023-04-23,wo_co_dien,26612.82
2023-04-23,wo_ksnn,157742.66
2023-04-23,wo_others,206901.2
2023-04-24,wo_ksnn,156749.19
2023-04-24,wo_ktts,1584.0
2023-04-24,wo_co_dien,25501.39
2023-04-24,wo_noc,9769.89
2023-04-24,wo_others,204671.29
2023-04-25,wo_others,200444.38
2023-04-25,wo_ksnn,155693.83
2023-04-25,wo_ktts,1584.0
2023-04-25,wo_co_dien,23906.44
2023-04-25,wo_noc,10023.9
2023-04-26,wo_ktts,1584.0
2023-04-26,wo_ksnn,153249.34
2023-04-26,wo_others,188103.94
2023-04-26,wo_co_dien,22756.37
2023-04-26,wo_noc,10117.13
2023-04-27,wo_noc,10249.41
2023-04-27,wo_others,185463.93
2023-04-27,wo_ktts,1584.0
2023-04-27,wo_co_dien,18980.24
2023-04-27,wo_ksnn,150731.2
2023-04-28,wo_ksnn,148326.41
2023-04-28,wo_others,177210.26
2023-04-28,wo_co_dien,15061.91
2023-04-28,wo_noc,10144.4
2023-04-28,wo_ktts,1584.0
2023-04-29,wo_others,172581.35
2023-04-29,wo_noc,11457.78
2023-04-29,wo_ktts,1584.0
2023-04-29,wo_co_dien,14606.76
2023-04-29,wo_ksnn,145790.51
2023-04-30,wo_noc,11380.79
2023-04-30,wo_ktts,1584.0
2023-04-30,wo_others,166516.12
2023-04-30,wo_ksnn,144042.18
2023-04-30,wo_co_dien,14141.82
2023-05-01,wo_noc,10654.96
2023-05-01,wo_ktts,1584.0
2023-05-01,wo_co_dien,30213.47
2023-05-01,wo_ksnn,142367.09
2023-05-01,wo_others,162601.03
2023-05-02,wo_ksnn,141660.93
2023-05-02,wo_co_dien,30731.13
2023-05-02,wo_others,161852.58
2023-05-02,wo_ktts,1584.0
2023-05-02,wo_noc,10913.53
2023-05-03,wo_ksnn,141097.08
2023-05-03,wo_ktts,1584.0
2023-05-03,wo_co_dien,30570.69
2023-05-03,wo_noc,11290.9
2023-05-03,wo_others,164259.86
2023-05-04,wo_ktts,1584.0
2023-05-04,wo_others,176615.14
2023-05-04,wo_co_dien,30531.64
2023-05-04,wo_noc,11405.09
2023-05-04,wo_ksnn,138429.1
2023-05-05,wo_ktts,1584.0
2023-05-05,wo_others,229301.61
2023-05-05,wo_noc,12138.77
2023-05-05,wo_ksnn,138271.79
2023-05-05,wo_co_dien,29998.01
2023-05-06,wo_ksnn,152238.99
2023-05-06,wo_noc,12621.02
2023-05-06,wo_ktts,1584.0
2023-05-06,wo_co_dien,30238.81
2023-05-06,wo_others,246682.4
2023-05-07,wo_noc,13666.09
2023-05-07,wo_ktts,1584.0
2023-05-07,wo_ksnn,204210.02
2023-05-07,wo_co_dien,31048.36
2023-05-07,wo_others,248648.7
2023-05-08,wo_others,263797.63
2023-05-08,wo_noc,12595.03
2023-05-08,wo_ksnn,198724.55
2023-05-08,wo_co_dien,30537.86
2023-05-08,wo_ktts,1584.0
2023-05-09,wo_noc,11777.52
2023-05-09,wo_ktts,1584.0
2023-05-09,wo_ksnn,193249.1
2023-05-09,wo_others,269914.69
2023-05-09,wo_co_dien,30092.13
2023-05-10,wo_others,265414.21
2023-05-10,wo_noc,11220.58
2023-05-10,wo_ksnn,190103.03
2023-05-10,wo_co_dien,29862.84
2023-05-10,wo_ktts,1584.0
2023-05-11,wo_ksnn,189256.83
2023-05-11,wo_ktts,1584.0
2023-05-11,wo_co_dien,29734.04
2023-05-11,wo_noc,11807.45
2023-05-11,wo_others,264295.69
2023-05-12,wo_co_dien,29465.49
2023-05-12,wo_others,261995.32
2023-05-12,wo_ksnn,188285.16
2023-05-12,wo_ktts,1584.0
2023-05-12,wo_noc,11670.39
2023-05-13,wo_ksnn,184132.08
2023-05-13,wo_ktts,1584.0
2023-05-13,wo_co_dien,29219.5
2023-05-13,wo_others,256621.47
2023-05-13,wo_noc,10906.7
2023-05-14,wo_noc,11234.45
2023-05-14,wo_ktts,1584.0
2023-05-14,wo_others,252080.17
2023-05-14,wo_co_dien,29125.18
2023-05-14,wo_ksnn,178386.48
2023-05-15,wo_others,249820.58
2023-05-15,wo_ktts,1584.0
2023-05-15,wo_noc,11242.84
2023-05-15,wo_co_dien,29076.93
2023-05-15,wo_ksnn,172979.27
2023-05-16,wo_ktts,1584.0
2023-05-16,wo_co_dien,28867.63
2023-05-16,wo_others,253176.16
2023-05-16,wo_noc,11785.79
2023-05-16,wo_ksnn,161382.67
2023-05-17,wo_co_dien,27983.61
2023-05-17,wo_noc,14954.14
2023-05-17,wo_ktts,1584.0
2023-05-17,wo_others,257946.8
2023-05-17,wo_ksnn,153101.63
2023-05-18,wo_noc,19057.14
2023-05-18,wo_ksnn,146249.96
2023-05-18,wo_others,271964.49
2023-05-18,wo_ktts,1584.0
2023-05-18,wo_co_dien,27802.98
2023-05-19,wo_noc,20012.95
2023-05-19,wo_others,268971.33
2023-05-19,wo_co_dien,27489.24
2023-05-19,wo_ktts,1584.0
2023-05-19,wo_ksnn,139391.13
2023-05-20,wo_ksnn,133222.76
2023-05-20,wo_others,265801.54
2023-05-20,wo_noc,19038.07
2023-05-20,wo_co_dien,27449.88
2023-05-20,wo_ktts,1584.0
2023-05-21,wo_others,262394.47
2023-05-21,wo_ktts,1584.0
2023-05-21,wo_noc,21105.77
2023-05-21,wo_co_dien,27246.9
2023-05-21,wo_ksnn,127628.14
2023-05-22,wo_co_dien,27206.04
2023-05-22,wo_others,257960.1
2023-05-22,wo_ktts,1584.0
2023-05-22,wo_noc,22592.89
2023-05-22,wo_ksnn,122041.99
2023-05-23,wo_others,253771.72
2023-05-23,wo_ksnn,115540.87
2023-05-23,wo_noc,23481.99
2023-05-23,wo_ktts,1584.0
2023-05-23,wo_co_dien,27125.72
2023-05-24,wo_ktts,1584.0
2023-05-24,wo_ksnn,107813.24
2023-05-24,wo_co_dien,24283.59
2023-05-24,wo_others,253056.35
2023-05-24,wo_noc,24295.36
2023-05-25,wo_ktts,1584.0
2023-05-25,wo_ksnn,98815.7
2023-05-25,wo_co_dien,24188.03
2023-05-25,wo_others,252547.93
2023-05-25,wo_noc,23921.03
2023-05-26,wo_ksnn,89264.91
2023-05-26,wo_others,251228.65
2023-05-26,wo_ktts,1584.0
2023-05-26,wo_co_dien,23936.17
2023-05-26,wo_noc,22153.45
2023-05-27,wo_co_dien,23721.84
2023-05-27,wo_ktts,1584.0
2023-05-27,wo_ksnn,83199.87
2023-05-27,wo_noc,20560.92
2023-05-27,wo_others,243051.54
2023-05-28,wo_ksnn,80039.74
2023-05-28,wo_others,238723.75
2023-05-28,wo_ktts,1584.0
2023-05-28,wo_noc,19266.64
2023-05-28,wo_co_dien,23516.07
2023-05-29,wo_co_dien,23040.44
2023-05-29,wo_others,234811.08
2023-05-29,wo_noc,17195.43
2023-05-29,wo_ktts,1584.0
2023-05-29,wo_ksnn,76528.62
2023-05-30,wo_ksnn,71926.58
2023-05-30,wo_ktts,1584.0
2023-05-30,wo_co_dien,20034.11
2023-05-30,wo_noc,16653.74
2023-05-30,wo_others,222190.87
2023-05-31,wo_noc,16709.64
2023-05-31,wo_ktts,1584.0
2023-05-31,wo_ksnn,87211.84
2023-05-31,wo_others,208724.43
2023-05-31,wo_co_dien,16562.05
2023-06-01,wo_others,200789.29
2023-06-01,wo_noc,21839.0
2023-06-01,wo_ktts,1584.0
2023-06-01,wo_ksnn,85787.46
2023-06-01,wo_co_dien,23974.28
2023-06-02,wo_ksnn,85753.77
2023-06-02,wo_others,212822.21
2023-06-02,wo_ktts,1584.0
2023-06-02,wo_co_dien,23086.18
2023-06-02,wo_noc,34800.38
2023-06-03,wo_others,219636.51
2023-06-03,wo_ksnn,114720.6
2023-06-03,wo_co_dien,22474.75
2023-06-03,wo_noc,33170.28
2023-06-03,wo_ktts,1584.0
2023-06-04,wo_noc,24608.36
2023-06-04,wo_ksnn,136212.2
2023-06-04,wo_others,219807.98
2023-06-04,wo_ktts,1584.0
2023-06-04,wo_co_dien,22788.48
2023-06-05,wo_ksnn,136446.76
2023-06-05,wo_co_dien,22694.54
2023-06-05,wo_noc,29280.28
2023-06-05,wo_others,229779.78
2023-06-05,wo_ktts,1584.0
2023-06-06,wo_ksnn,137023.42
2023-06-06,wo_others,240720.18
2023-06-06,wo_noc,32189.33
2023-06-06,wo_co_dien,22179.58
2023-06-06,wo_ktts,1584.0
2023-06-07,wo_noc,30428.92
2023-06-07,wo_ksnn,139514.98
2023-06-07,wo_co_dien,22002.16
2023-06-07,wo_others,245416.54
2023-06-07,wo_ktts,1584.0
2023-06-08,wo_ktts,1584.0
2023-06-08,wo_others,248750.53
2023-06-08,wo_ksnn,139186.51
2023-06-08,wo_noc,34625.34
2023-06-08,wo_co_dien,21929.76
2023-06-09,wo_ktts,1584.0
2023-06-09,wo_noc,31567.19
2023-06-09,wo_co_dien,21811.79
2023-06-09,wo_ksnn,138467.39
2023-06-09,wo_others,250427.78
2023-06-10,wo_co_dien,22326.96
2023-06-10,wo_ktts,1584.0
2023-06-10,wo_others,243203.27
2023-06-10,wo_noc,24896.8
2023-06-10,wo_ksnn,137228.36
2023-06-11,wo_noc,24522.15
2023-06-11,wo_co_dien,22766.71
2023-06-11,wo_others,243436.25
2023-06-11,wo_ktts,1584.0
2023-06-11,wo_ksnn,136792.82
2023-06-12,wo_others,241869.2
2023-06-12,wo_ksnn,136401.38
2023-06-12,wo_ktts,1584.0
2023-06-12,wo_co_dien,20595.66
2023-06-12,wo_noc,26977.43
2023-06-13,wo_noc,24738.17
2023-06-13,wo_ksnn,135787.57
2023-06-13,wo_ktts,1584.0
2023-06-13,wo_co_dien,23516.97
2023-06-13,wo_others,236543.29
2023-06-14,wo_noc,20904.5
2023-06-14,wo_co_dien,22856.46
2023-06-14,wo_others,234637.79
2023-06-14,wo_ksnn,134921.21
2023-06-14,wo_ktts,1584.0
2023-06-15,wo_noc,19150.79
2023-06-15,wo_ksnn,133552.2
2023-06-15,wo_co_dien,22250.23
2023-06-15,wo_others,231223.75
2023-06-15,wo_ktts,1584.0
2023-06-16,wo_ksnn,131745.68
2023-06-16,wo_co_dien,21919.16
2023-06-16,wo_noc,18639.98
2023-06-16,wo_ktts,1584.0
2023-06-16,wo_others,228453.09
2023-06-17,wo_ktts,1584.0
2023-06-17,wo_noc,17695.71
2023-06-17,wo_ksnn,129694.06
2023-06-17,wo_co_dien,21458.21
2023-06-17,wo_others,225897.68
2023-06-18,wo_noc,17960.07
2023-06-18,wo_ktts,1584.0
2023-06-18,wo_others,227647.74
2023-06-18,wo_ksnn,128295.4
2023-06-18,wo_co_dien,21203.94
2023-06-19,wo_others,224565.36
2023-06-19,wo_co_dien,20715.44
2023-06-19,wo_ksnn,128891.06
2023-06-19,wo_ktts,1584.0
2023-06-19,wo_noc,16347.11
2023-06-20,wo_co_dien,20452.15
2023-06-20,wo_noc,16728.25
2023-06-20,wo_ktts,1584.0
2023-06-20,wo_ksnn,127059.2
2023-06-20,wo_others,222764.12
2023-06-21,wo_co_dien,17357.37
2023-06-21,wo_ktts,1584.0
2023-06-21,wo_noc,18177.88
2023-06-21,wo_others,228168.85
2023-06-21,wo_ksnn,125444.77
2023-06-22,wo_noc,16858.99
2023-06-22,wo_co_dien,16543.82
2023-06-22,wo_ksnn,123598.91
2023-06-22,wo_ktts,1584.0
2023-06-22,wo_others,226725.04
2023-06-23,wo_ksnn,120216.27
2023-06-23,wo_ktts,1584.0
2023-06-23,wo_others,220474.95
2023-06-23,wo_co_dien,8991.49
2023-06-23,wo_noc,15150.52
2023-06-24,wo_noc,13832.18
2023-06-24,wo_ksnn,118340.88
2023-06-24,wo_ktts,1584.0
2023-06-24,wo_co_dien,8936.34
2023-06-24,wo_others,215086.27
2023-06-25,wo_noc,15297.08
2023-06-25,wo_co_dien,8804.53
2023-06-25,wo_others,220699.4
2023-06-25,wo_ksnn,116947.36
2023-06-25,wo_ktts,1584.0
2023-06-26,wo_others,218987.76
2023-06-26,wo_co_dien,8638.31
2023-06-26,wo_ksnn,114743.5
2023-06-26,wo_ktts,1584.0
2023-06-26,wo_noc,15058.14
2023-06-27,wo_others,229621.07
